match_id,match_start_date,match_date,match_day,city,venue,bowler,age_years,spell_no,deliveries_match,overs_match,inferred_fielding_time_minutes,avg_temp_c,avg_humidity_pct,precip_mm,esi_norm,days_since_prev,deliveries_7d,deliveries_28d,acwr_7d_over_28d,acwr_std,srpe_sim_au,fatigue_ewma,ck_delta_24h_upl,cmj_drop_pct,hrv_sim_ms,fatigue_score_0_100,injury_risk_score,injury_risk_label,fatigue_score_0_100_v3,injury_risk_prob_v3,injury_risk_label_v3
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-12,2,Colombo,R.Premadasa Stadium,SL Malinga,16.7,3,50,8,45,28.38969015109843,80.97216741008165,0.301998070202604,0.4673,0.0,264.0,642.0,0.4112,1.6449,285.8,357.0136153751184,89.4,0.1291,67.1,71.1,5.77,High,24.504204240194454,0.33209586678979053,Medium
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-12,2,Colombo,R.Premadasa Stadium,SL Malinga,16.7,4,50,8,45,28.38969015109843,80.97216741008165,0.301998070202604,0.4673,0.0,314.0,692.0,0.4538,1.815,285.8,339.2102115313388,77.7,0.1173,62.6,63.8,6.17,High,40.528272200714625,0.605338764726568,High
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-13,3,Colombo,R.Premadasa Stadium,SL Malinga,16.7,1,34,5,321,27.328536272207163,93.2388276651461,0.0,0.5123,1.0,348.0,726.0,0.4793,1.9174,563.6,395.3076586485041,98.3,0.1288,60.0,78.8,6.21,High,40.45863456350922,0.7185466164125666,High
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-13,3,Colombo,R.Premadasa Stadium,SL Malinga,16.7,2,30,5,126,27.03573282056039,81.53282947974752,0.0,0.404,0.0,378.0,756.0,0.5,2.0,269.3,363.8057439863781,62.7,0.0919,67.0,59.7,6.1,High,36.854884833456715,0.5665886874760997,Medium
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-15,5,Colombo,R.Premadasa Stadium,SL Malinga,16.7,1,6,1,98,26.912224665607543,79.04834512655518,0.0,0.378,2.0,384.0,742.0,0.5175,2.0701,104.5,298.9793079897836,29.5,0.0549,75.7,36.5,7.08,High,27.836195796804606,0.49693644638213397,Medium
20060911_RPremadasaStadium_Colombo_SLMalinga,2006-09-11,2006-09-15,5,Colombo,R.Premadasa Stadium,SL Malinga,16.7,2,35,5,46,28.485826067151592,77.3584117422031,0.0,0.4432,0.0,419.0,777.0,0.5393,2.157,176.4,268.3344809923377,69.4,0.0955,66.1,48.7,8.14,High,40.83985651239224,0.7705270300666259,High
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-06,1,Colombo,P Sara Oval,SL Malinga,16.76,1,41,6,24,27.108627387094664,79.27499193660258,0.0,0.3896,21.0,57.0,476.0,0.1197,0.479,177.5,286.83189555819,48.1,0.0716,69.2,42.2,1.39,Low,15.275739745312466,0.1573000048722573,Low
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-06,1,Colombo,P Sara Oval,SL Malinga,16.76,2,16,2,420,26.597801500119072,82.86427105359323,0.90863368939331,0.3928,0.0,16.0,435.0,0.0368,0.1471,488.1,323.2758607442533,68.7,0.1054,66.0,57.5,1.89,Low,19.923095984953427,0.1759570505503495,Low
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-09,4,Colombo,P Sara Oval,SL Malinga,16.77,1,7,1,228,27.86445297983984,84.46484351415194,0.9582746831932232,0.4689,3.0,64.0,320.0,0.2,0.8,232.3,273.19892166864247,31.7,0.0424,75.0,31.8,0.97,Low,17.379222242820124,0.2563990459263012,Low
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-09,4,Colombo,P Sara Oval,SL Malinga,16.77,2,7,1,228,27.86445297983984,84.46484351415194,0.9582746831932232,0.4689,0.0,71.0,327.0,0.2171,0.8685,232.3,262.97419125148184,43.7,0.0484,74.5,34.5,1.97,Low,26.386352512683683,0.2453134027356034,Low
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-10,5,Colombo,P Sara Oval,SL Malinga,16.77,1,19,3,162,28.351842331708287,84.92240169072743,2.6727967707736173,0.497,1.0,90.0,195.0,0.4615,1.8462,242.5,257.85564343861137,57.0,0.0734,69.7,40.8,4.0,Medium,28.94661318583046,0.5102503735806473,Medium
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-10,5,Colombo,P Sara Oval,SL Malinga,16.77,2,46,7,344,26.41493907991457,86.58659209399686,3.117863323806841,0.4134,0.0,136.0,241.0,0.5643,2.2573,714.9,372.1167325789585,82.2,0.1234,61.0,70.5,5.41,High,42.77943151538393,0.7022300064826654,High
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-10,5,Colombo,P Sara Oval,SL Malinga,16.77,3,24,4,0,28.803125618314358,82.81978598005402,1.4747075449147142,0.5027,0.0,160.0,265.0,0.6038,2.4151,99.1,303.86254943421886,58.4,0.0731,71.2,47.6,5.5,High,38.198169556224194,0.730276100954568,High
20061006_PSaraOval_Colombo_SLMalinga,2006-10-06,2006-10-10,5,Colombo,P Sara Oval,SL Malinga,16.77,4,24,4,0,28.803125618314358,82.81978598005402,1.4747075449147142,0.5027,0.0,184.0,289.0,0.6367,2.5467,99.1,252.67191207566412,42.8,0.0851,72.3,37.8,5.5,High,29.739984138222226,0.7790098978006944,High
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-23,1,Colombo,Sinhalese Sports Club,SL Malinga,16.81,1,19,3,166,27.22923311852467,81.66649609161236,3.363228563743902,0.4148,13.0,19.0,203.0,0.0936,0.3744,242.6,250.1539340567481,46.0,0.083,77.3,38.1,1.41,Low,2.691782342693739,0.06044931476630759,Low
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-24,2,Colombo,Sinhalese Sports Club,SL Malinga,16.81,1,35,5,112,27.05946288921977,86.36254289982092,1.5102551836377158,0.4439,1.0,95.0,279.0,0.3405,1.362,268.9,205.1071284301906,82.1,0.0919,69.6,42.9,2.74,Medium,21.301572430004242,0.2225906067202863,Low
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-24,2,Colombo,Sinhalese Sports Club,SL Malinga,16.81,2,6,1,72,27.47389785147308,81.27872403907482,3.384118628322435,0.4239,0.0,25.0,209.0,0.1196,0.4785,81.5,207.9904505425611,31.1,0.0089,78.2,17.9,1.92,Low,21.28320672145349,0.1559431707029635,Low
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-24,2,Colombo,Sinhalese Sports Club,SL Malinga,16.81,3,35,5,0,27.206318702459274,82.47285589821543,1.6051367099116731,0.4201,0.0,60.0,244.0,0.2459,0.9836,111.4,183.8428379069208,59.7,0.0887,78.9,33.4,1.92,Low,27.24769532612833,0.3484769786338763,Medium
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-25,3,Colombo,Sinhalese Sports Club,SL Malinga,16.81,1,9,1,0,26.52941760261052,86.52923015814056,3.268986016100735,0.4187,1.0,194.0,378.0,0.5132,2.0529,77.9,163.674130479865,24.8,0.0387,76.2,14.2,5.92,High,26.98975811074741,0.46345767302232005,Medium
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-25,3,Colombo,Sinhalese Sports Club,SL Malinga,16.81,2,40,6,19,26.41715247427029,82.67275223867487,1.231199176028167,0.3822,0.0,185.0,369.0,0.5014,2.0054,168.0,192.26550730648663,74.2,0.1006,68.6,40.1,5.38,High,30.614736677471953,0.5228022447655165,Medium
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-25,3,Colombo,Sinhalese Sports Club,SL Malinga,16.81,3,41,6,93,27.279264546774023,81.91037141718697,1.886995896435172,0.4192,0.0,145.0,329.0,0.4407,1.7629,281.5,200.35400974198225,73.4,0.1157,67.6,43.1,3.42,Medium,24.37712954606432,0.3364001438297619,Medium
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-25,3,Colombo,Sinhalese Sports Club,SL Malinga,16.81,4,9,1,0,26.52941760261052,86.52923015814056,3.268986016100735,0.4187,0.0,104.0,288.0,0.3611,1.4444,77.9,173.30534632264295,53.5,0.0388,71.9,23.3,2.72,Medium,27.935607416466993,0.36677959558162054,Medium
20061023_SinhaleseSportsClu_Colombo_SLMalinga,2006-10-23,2006-10-27,5,Colombo,Sinhalese Sports Club,SL Malinga,16.82,1,14,2,420,26.186429614306867,82.97222529549006,2.8265603713395127,0.3731,2.0,208.0,392.0,0.5306,2.1224,471.5,240.6305978598988,64.6,0.0773,66.4,41.0,4.87,High,30.81237290278187,0.6161657162976554,High
20061111_PSaraOval_Colombo_SLMalinga,2006-11-11,2006-11-11,1,Colombo,P Sara Oval,SL Malinga,16.86,1,24,4,54,27.552909826036878,77.0317736979173,0.0,0.3939,15.0,24.0,232.0,0.1034,0.4138,142.6,216.12294839492407,62.0,0.0703,70.3,35.9,1.39,Low,19.609603641904314,0.17493979075586322,Low
20061111_PSaraOval_Colombo_SLMalinga,2006-11-11,2006-11-14,4,Colombo,P Sara Oval,SL Malinga,16.87,1,7,1,1,30.2304669652688,84.85340197441838,0.7461935866497762,0.5904,3.0,31.0,239.0,0.1297,0.5188,78.2,181.64221129619307,17.5,0.0516,76.2,16.5,1.09,Low,12.931506083286749,0.17845163753651036,Low
20061111_PSaraOval_Colombo_SLMalinga,2006-11-11,2006-11-14,4,Colombo,P Sara Oval,SL Malinga,16.87,2,45,7,186,29.43557978322702,75.45252612305123,0.0,0.4754,0.0,76.0,284.0,0.2676,1.0704,468.9,253.4566584721448,88.1,0.1305,62.7,56.6,1.98,Low,35.431721469030805,0.340331750596247,Medium
20061119_PSaraOval_Colombo_SLMalinga,2006-11-19,2006-11-20,2,Colombo,P Sara Oval,SL Malinga,16.88,1,6,1,18,27.45726691863011,74.16746134883277,0.1022551575864326,0.3662,6.0,58.0,271.0,0.214,0.8561,73.1,208.3674938541086,13.7,0.0394,76.3,17.5,1.37,Low,11.616955815189408,0.1340225152896133,Low
20061119_PSaraOval_Colombo_SLMalinga,2006-11-19,2006-11-21,3,Colombo,P Sara Oval,SL Malinga,16.89,1,32,5,136,28.202197108830763,87.26125396077468,0.9468666292429702,0.5082,1.0,38.0,227.0,0.1674,0.6696,296.2,230.32562039058143,55.6,0.0816,70.1,37.7,2.01,Low,18.65649468057496,0.2406201160577499,Low
20061119_PSaraOval_Colombo_SLMalinga,2006-11-19,2006-11-22,4,Colombo,P Sara Oval,SL Malinga,16.89,1,54,9,90,27.766093106162145,84.85634939746731,2.155852931443369,0.4672,1.0,92.0,182.0,0.5055,2.022,401.8,273.19421529293606,96.3,0.1311,65.3,61.6,5.97,High,29.635368502350882,0.49745623055762456,Medium
20061119_PSaraOval_Colombo_SLMalinga,2006-11-19,2006-11-22,4,Colombo,P Sara Oval,SL Malinga,16.89,2,24,4,18,27.43893624379865,80.63993841912809,0.0,0.4171,0.0,116.0,206.0,0.5631,2.2524,99.6,229.79566146970205,42.6,0.0676,70.9,32.2,5.92,High,37.98775380962033,0.7183190096012684,High
20061128_RPremadasaStadium_Colombo_SLMalinga,2006-11-28,2006-11-29,2,Colombo,R.Premadasa Stadium,SL Malinga,16.91,1,29,4,420,26.994412482398637,78.02434873134294,0.3458168368708443,0.3739,7.0,59.0,251.0,0.2351,0.9402,620.8,357.7913095767074,86.0,0.1081,62.4,67.4,1.37,Low,14.536170842337286,0.1956370343637319,Low
20061128_RPremadasaStadium_Colombo_SLMalinga,2006-11-28,2006-11-29,2,Colombo,R.Premadasa Stadium,SL Malinga,16.91,2,30,5,217,27.08764500776352,85.11062650745066,4.474531280311953,0.4353,0.0,30.0,222.0,0.1351,0.5405,391.1,270.1217461022766,83.7,0.0863,69.8,51.6,1.94,Low,26.917390785723228,0.21457851865361283,Low
20061128_RPremadasaStadium_Colombo_SLMalinga,2006-11-28,2006-12-02,5,Colombo,R.Premadasa Stadium,SL Malinga,16.92,1,6,1,11,26.37073688860381,76.9538473440255,0.576665159181041,0.3342,3.0,65.0,257.0,0.2529,1.0117,72.6,286.49348218253056,5.4,0.0459,78.4,27.0,0.83,Low,16.369747229579154,0.22998984353699978,Low
20061128_RPremadasaStadium_Colombo_SLMalinga,2006-11-28,2006-12-02,5,Colombo,R.Premadasa Stadium,SL Malinga,16.92,2,11,1,33,26.93504159305099,76.02573425285907,0.0,0.355,0.0,76.0,268.0,0.2836,1.1343,79.3,234.6951116368979,50.0,0.0508,70.3,32.6,1.86,Low,27.643425881479743,0.3329671085780399,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-06,1,Colombo,Sinhalese Sports Club,SL Malinga,16.93,1,15,2,326,27.552919022405494,77.42823667866492,0.2261064201396129,0.3971,4.0,32.0,283.0,0.1131,0.4523,381.2,271.32133372767345,40.9,0.0878,68.8,40.3,0.9,Low,13.83178895115842,0.17967058999113666,Low
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-06,1,Colombo,Sinhalese Sports Club,SL Malinga,16.93,2,30,5,327,27.341722064332902,79.84422469409185,1.9423217396256092,0.4058,0.0,62.0,313.0,0.1981,0.7923,532.3,336.5660002957551,82.9,0.1388,65.4,67.8,1.91,Low,17.450758639646008,0.28742034157413954,Low
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-06,1,Colombo,Sinhalese Sports Club,SL Malinga,16.93,3,18,3,36,27.284292052318584,73.00438076638399,0.0016471080841726,0.3482,0.0,80.0,331.0,0.2417,0.9668,92.5,275.5495002218163,46.2,0.0785,76.3,41.0,1.85,Low,20.896375525353356,0.17846410770979912,Low
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-07,2,Colombo,Sinhalese Sports Club,SL Malinga,16.93,1,24,4,170,26.32945910925037,83.97942896309104,1.5825320597314576,0.3883,1.0,104.0,355.0,0.293,1.1718,282.4,277.26212516636224,65.2,0.0912,72.2,48.2,1.89,Low,21.688459661609002,0.2945274238079291,Low
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-08,3,Colombo,Sinhalese Sports Club,SL Malinga,16.93,1,20,3,380,26.719435154860168,80.75662762732239,0.0,0.382,1.0,124.0,375.0,0.3307,1.3227,488.4,330.0465938747717,66.0,0.1158,67.8,59.2,2.18,Low,15.48890605928673,0.3108014703783149,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-08,3,Colombo,Sinhalese Sports Club,SL Malinga,16.93,2,6,1,318,27.203133518379445,75.94541874306898,0.0,0.3677,0.0,130.0,381.0,0.3412,1.3648,305.4,323.8849454060788,54.2,0.0779,74.4,49.9,2.17,Low,25.94845728721272,0.2891702501776946,Low
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-08,3,Colombo,Sinhalese Sports Club,SL Malinga,16.93,3,20,3,380,26.719435154860168,80.75662762732239,0.0,0.382,0.0,150.0,401.0,0.3741,1.4963,488.4,365.0137090545591,82.6,0.1112,67.0,67.9,2.18,Low,35.99062525693984,0.42979198118556267,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-09,4,Colombo,Sinhalese Sports Club,SL Malinga,16.94,1,24,4,162,28.485432524979224,74.63589788840298,0.0,0.4214,1.0,200.0,444.0,0.4505,1.8018,274.8,382.7702113431895,70.7,0.0805,66.9,62.9,3.92,Medium,19.01092044378153,0.36735236858602033,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-09,4,Colombo,Sinhalese Sports Club,SL Malinga,16.94,2,43,7,266,28.273869123572386,80.42523438693608,1.4460385163728184,0.4571,0.0,176.0,420.0,0.419,1.6762,580.0,418.7602817909193,83.7,0.1176,62.0,76.6,3.46,Medium,33.36804607671698,0.541879963534197,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-10,5,Colombo,Sinhalese Sports Club,SL Malinga,16.94,1,44,7,277,27.133147298935132,79.91325139347535,0.476807272822512,0.396,1.0,262.0,506.0,0.5178,2.0711,595.0,452.7269938805441,98.3,0.1431,62.9,88.8,7.7,High,34.32460982277569,0.5696784373365087,Medium
20061206_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-06,2006-12-10,5,Colombo,Sinhalese Sports Club,SL Malinga,16.94,2,18,3,385,26.53785169475167,73.49276287104306,0.0,0.3148,0.0,218.0,462.0,0.4719,1.8874,472.9,405.30265850739215,80.4,0.1157,67.5,73.5,3.81,Medium,44.20647520596251,0.6407875026631424,High
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-17,1,Colombo,Sinhalese Sports Club,SL Malinga,16.96,1,42,7,70,27.215467189489416,78.39931612802586,0.0941276380973232,0.388,7.0,42.0,496.0,0.0847,0.3387,272.0,407.5452454104081,76.5,0.0809,60.5,68.0,1.39,Low,19.240321805234856,0.19331731682953684,Low
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-18,2,Colombo,Sinhalese Sports Club,SL Malinga,16.96,1,14,2,17,27.58739500691686,79.788961706745,0.9165478762977436,0.4177,1.0,56.0,504.0,0.1111,0.4444,84.3,326.73393405780604,51.5,0.0435,73.2,44.8,1.92,Low,16.71664805825782,0.1107662693740989,Low
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-18,2,Colombo,Sinhalese Sports Club,SL Malinga,16.96,2,52,8,267,25.93104865171303,80.0585072918852,0.0,0.337,0.0,108.0,556.0,0.1942,0.777,646.0,406.55045054335454,92.0,0.122,63.1,77.7,1.84,Low,27.827190049791533,0.23429913686983217,Low
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-18,2,Colombo,Sinhalese Sports Club,SL Malinga,16.96,3,30,5,42,26.44431163874868,76.1782063910154,0.0,0.3316,0.0,138.0,586.0,0.2355,0.942,156.9,344.1378379075159,65.3,0.0791,69.9,55.9,1.33,Low,13.775297866619653,0.2066896185035485,Low
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-19,3,Colombo,Sinhalese Sports Club,SL Malinga,16.96,1,46,7,112,28.64370941367447,77.36760376873531,0.0,0.4511,1.0,184.0,600.0,0.3067,1.2267,354.2,346.65337843063696,96.7,0.1148,63.4,69.7,2.25,Low,29.694089963917044,0.4014038262295084,Medium
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-19,3,Colombo,Sinhalese Sports Club,SL Malinga,16.96,2,31,5,65,26.590148152022216,78.9674183880002,1.0089722093235889,0.3612,0.0,215.0,631.0,0.3407,1.3629,190.0,307.4900338229777,61.7,0.0795,70.9,49.8,2.66,Medium,26.055158571770534,0.29885077139784255,Low
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-20,4,Colombo,Sinhalese Sports Club,SL Malinga,16.97,1,26,4,0,27.253306414975157,78.07909227046659,0.0,0.3873,1.0,241.0,579.0,0.4162,1.6649,99.1,255.39252536723328,52.6,0.0943,68.4,42.2,5.69,High,27.984190795430546,0.4627115721151558,Medium
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-20,4,Colombo,Sinhalese Sports Club,SL Malinga,16.97,2,11,1,0,26.32290505892064,79.47479227637969,0.0,0.3519,0.0,252.0,590.0,0.4271,1.7085,79.2,211.34439402542495,38.8,0.0517,70.1,26.4,5.65,High,24.03118154110868,0.4974197728761338,Medium
20061217_SinhaleseSportsClu_Colombo_SLMalinga,2006-12-17,2006-12-21,5,Colombo,Sinhalese Sports Club,SL Malinga,16.97,1,19,3,134,28.09280904302518,77.9310079957861,0.0,0.4281,1.0,271.0,609.0,0.445,1.78,206.9,210.23329551906872,71.5,0.0777,70.0,38.7,5.73,High,34.68958115038385,0.5607926461250451,Medium
20070116_SinhaleseSportsClu_Colombo_SLMalinga,2007-01-16,2007-01-16,1,Colombo,Sinhalese Sports Club,SL Malinga,17.04,1,33,5,150,26.83870826167573,74.70840566291709,0.6289760463874298,0.3396,26.0,33.0,89.0,0.3708,1.4831,307.2,234.47497163930157,76.2,0.0935,69.6,45.6,2.14,Low,13.772680159009088,0.1671299705058084,Low
20070116_SinhaleseSportsClu_Colombo_SLMalinga,2007-01-16,2007-01-17,2,Colombo,Sinhalese Sports Club,SL Malinga,17.04,1,23,3,150,27.89105849537596,78.34259541969774,0.1219507649007032,0.4213,1.0,56.0,75.0,0.7467,2.9867,237.5,235.23122872947616,52.4,0.0886,73.7,38.5,5.92,High,27.198275709929675,0.6846755031570498,High
20070116_SinhaleseSportsClu_Colombo_SLMalinga,2007-01-16,2007-01-18,3,Colombo,Sinhalese Sports Club,SL Malinga,17.05,1,21,3,0,28.16289437093685,77.92547775643065,0.6522132025262362,0.4315,1.0,77.0,77.0,1.0,4.0,93.6,199.82342154710716,55.2,0.0888,73.2,34.4,5.93,High,37.182279026021035,0.9220479632282178,High
20070116_SinhaleseSportsClu_Colombo_SLMalinga,2007-01-16,2007-01-19,4,Colombo,Sinhalese Sports Club,SL Malinga,17.05,1,19,3,113,28.94036780716024,75.03626772904524,1.2741035179712366,0.4473,1.0,96.0,96.0,1.0,4.0,183.9,195.84256616033036,72.4,0.0775,65.1,36.9,5.95,High,41.60888826595762,0.8961809433157852,High
20070116_SinhaleseSportsClu_Colombo_SLMalinga,2007-01-16,2007-01-20,5,Colombo,Sinhalese Sports Club,SL Malinga,17.05,1,19,3,0,29.43467111982462,81.41010531491166,7.500661379859167,0.523,1.0,115.0,115.0,1.0,4.0,92.9,170.10692462024775,52.9,0.0738,69.9,27.5,6.02,High,31.14641913872784,0.9057478727261967,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-22,1,Galle,Galle International Stadium,SL Malinga,17.22,1,9,1,420,28.131175553944395,77.31820031319667,0.0,0.4251,61.0,9.0,9.0,1.0,4.0,425.1,233.85519346518583,70.8,0.0811,68.4,42.3,4.93,High,22.95736695281275,0.8201184150707728,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-22,1,Galle,Galle International Stadium,SL Malinga,17.22,2,33,5,323,28.30795504101117,79.25906394986893,0.1192047459732044,0.4495,0.0,42.0,42.0,1.0,4.0,552.0,313.39139509888935,81.6,0.114,63.5,60.8,5.95,High,35.59705728255649,0.8938136228089288,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-23,2,Galle,Galle International Stadium,SL Malinga,17.22,1,6,1,241,27.723769438449708,74.83809639702694,0.0,0.3849,1.0,48.0,48.0,1.0,4.0,235.9,294.018546324167,48.9,0.0562,73.4,41.3,5.88,High,39.43676374294709,0.8031040768374067,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-23,2,Galle,Galle International Stadium,SL Malinga,17.22,2,15,2,261,27.171945758477275,79.40185598274397,1.9306534683144945,0.3938,0.0,63.0,63.0,1.0,4.0,311.8,298.46390974312527,71.3,0.0874,65.8,52.3,5.89,High,33.27018947112973,0.8600348532588208,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-24,3,Galle,Galle International Stadium,SL Malinga,17.22,1,53,8,178,27.84261441503483,79.54092157276496,0.9906175095268208,0.4285,1.0,116.0,116.0,1.0,4.0,515.9,352.822932307344,104.3,0.1437,62.4,76.6,5.93,High,37.38909996161028,0.8635238510207827,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-24,3,Galle,Galle International Stadium,SL Malinga,17.22,2,30,5,382,27.95325574091056,73.66151494113417,0.0,0.387,0.0,146.0,146.0,1.0,4.0,601.7,415.042199230508,89.8,0.1111,64.6,76.8,5.39,High,45.92082413066323,0.8951442403725013,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-25,4,Galle,Galle International Stadium,SL Malinga,17.23,1,24,4,354,27.28671316320736,71.49178932485701,0.0,0.3363,1.0,170.0,170.0,1.0,4.0,498.5,435.906649422881,90.7,0.113,67.4,80.2,5.34,High,46.75692496995776,0.8755004084868792,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-26,5,Galle,Galle International Stadium,SL Malinga,17.23,1,41,6,156,26.8782249983262,70.8634560640814,0.0,0.3108,1.0,211.0,211.0,1.0,4.0,366.1,418.4549870671608,95.7,0.1199,61.9,80.1,5.81,High,39.49379743176371,0.9146734468033174,High
20070322_GalleInternational_Galle_SLMalinga,2007-03-22,2007-03-26,5,Galle,Galle International Stadium,SL Malinga,17.23,2,10,1,39,27.20375312934784,71.92632354256413,0.0,0.3356,0.0,221.0,221.0,1.0,4.0,77.7,333.2662403003706,35.8,0.0594,72.8,43.6,5.84,High,43.43669555319368,0.8845145246002946,High
20070406_SinhaleseSportsClu_Colombo_SLMalinga,2007-04-06,2007-04-06,1,Colombo,Sinhalese Sports Club,SL Malinga,17.26,1,26,4,25,29.45415503979703,83.76169899592695,8.611182958726758,0.5428,11.0,38.0,259.0,0.1467,0.5869,114.1,253.0185101689585,61.8,0.0787,62.6,42.2,1.54,Low,10.836190779841282,0.14180643243832317,Low
20070406_SinhaleseSportsClu_Colombo_SLMalinga,2007-04-06,2007-04-06,1,Colombo,Sinhalese Sports Club,SL Malinga,17.26,2,12,2,158,28.75618355797391,82.28100927212894,2.681445944097692,0.4961,0.0,12.0,233.0,0.0515,0.206,197.5,299.324680225278,44.0,0.0639,70.7,41.7,2.0,Low,28.3443252650919,0.266462955691296,Low
20070406_SinhaleseSportsClu_Colombo_SLMalinga,2007-04-06,2007-04-07,2,Colombo,Sinhalese Sports Club,SL Malinga,17.26,1,33,5,25,26.983658536946173,85.2539204817788,0.0,0.4312,1.0,71.0,292.0,0.2432,0.9726,143.2,225.56388262671885,68.9,0.1048,68.0,43.9,1.93,Low,16.491816298643638,0.19571749827604343,Low
20070406_SinhaleseSportsClu_Colombo_SLMalinga,2007-04-06,2007-04-07,2,Colombo,Sinhalese Sports Club,SL Malinga,17.26,2,7,1,112,26.74573591619173,76.32504674388736,0.5393008354510345,0.3479,0.0,78.0,299.0,0.2609,1.0435,118.6,198.82291197003917,35.0,0.0454,72.2,22.7,1.85,Low,17.903825209143125,0.223923645310596,Low
20070406_SinhaleseSportsClu_Colombo_SLMalinga,2007-04-06,2007-04-08,3,Colombo,Sinhalese Sports Club,SL Malinga,17.26,1,46,7,9,27.30268218085946,78.40933687816272,3.2520298990751844,0.3924,1.0,124.0,345.0,0.3594,1.4377,188.8,196.3171839775293,79.2,0.1012,66.6,42.1,2.19,Low,18.4190535466482,0.29244294882541416,Low
